element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
373,7,16,3,True,2022-08-06T14:00:00Z,2,0,1,79,0,0,1,0,0,0,0,0,0,0,0,6,14.0,14.4,53.0,8.1,50,0,45439,0,0
374,7,16,3,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,17,21.2,46.5,3.0,7.1,60,0,865697,0,0
375,7,16,0,True,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,551,0,0
376,7,16,6,True,2022-08-06T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,21,2.4,0.0,0.0,0.2,50,0,334464,0,0
377,7,16,1,True,2022-08-06T14:00:00Z,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,0.1,45,0,191857,0,0
378,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,23813,0,0
379,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,14958,0,0
380,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,941205,0,0
381,7,15,2,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,13,14.4,1.3,0.0,1.6,45,0,141323,0,0
382,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,345,0,0
383,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,42723,0,0
384,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5339,0,0
385,7,15,1,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,9,26.8,0.2,2.0,2.9,45,0,10896,0,0
386,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,23682,0,0
387,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,4222,0,0
388,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,1,0,0,0,9,16.0,0.4,0.0,1.6,45,0,10564,0,0
389,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,2052,0,0
390,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1985,0,0
391,7,15,2,False,2022-08-06T14:00:00Z,2,0,1,62,0,0,0,1,0,0,0,0,0,0,0,3,5.4,0.8,8.0,1.4,50,0,125873,0,0
392,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3740,0,0
393,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3761,0,0
394,7,15,2,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.9,6.0,0.6,60,0,171887,0,0
395,7,15,1,False,2022-08-06T14:00:00Z,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,50,0,2367,0,0
396,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10542,0,0
397,7,15,1,False,2022-08-06T14:00:00Z,2,0,1,27,0,0,0,1,0,0,0,0,0,0,0,6,3.2,0.4,0.0,0.4,60,0,91393,0,0
398,7,15,3,False,2022-08-06T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,7,0,26,48.0,0.0,0.0,4.8,45,0,434219,0,0
399,7,15,0,False,2022-08-06T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6448,0,0
400,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2565,0,0
401,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,25036,0,0
402,8,18,2,False,2022-08-06T14:00:00Z,4,1,1,74,0,0,0,4,0,0,0,0,0,0,0,9,6.2,3.8,2.0,1.2,50,0,10319,0,0
403,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,0,5871,0,0
404,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,45,0,0,0,2,0,0,0,0,0,0,0,5,12.2,2.5,0.0,1.5,45,0,4265,0,0
405,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,45,0,0,0,2,0,0,0,0,0,0,0,0,3.4,2.6,0.0,0.6,50,0,9352,0,0
406,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,8321,0,0
407,8,18,9,False,2022-08-06T14:00:00Z,4,1,1,90,1,0,0,4,0,0,0,0,0,0,2,33,49.2,56.1,24.0,12.9,65,0,717828,0,0
408,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,45,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.8,1.0,0.0,55,0,58462,0,0
409,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,4,0,0,0,0,0,0,0,10,20.2,4.2,4.0,2.8,45,0,98712,0,0
410,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,4,0,0,0,0,0,0,0,18,14.6,21.0,4.0,4.0,45,0,42818,0,0
411,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,61566,0,0
412,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,452,0,0
413,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3550,0,0
414,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,45,0,0,0,2,0,0,0,0,0,0,0,1,4.0,0.9,0.0,0.5,40,0,70717,0,0
415,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2166,0,0
416,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,1.6,2.3,10.0,1.4,45,0,65020,0,0
417,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,24.0,2.5,45,0,3733,0,0
418,8,18,5,False,2022-08-06T14:00:00Z,4,1,1,71,0,1,0,4,0,0,0,0,0,0,0,16,22.6,12.2,12.0,4.7,50,0,2795,0,0
419,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1951,0,0
420,8,18,-2,False,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,4,1,0,0,0,0,0,0,7,16.0,17.0,6.0,3.9,45,0,14247,0,0
421,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,27219,0,0
422,8,18,1,False,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,4,0,0,0,0,0,5,0,20,33.6,0.0,0.0,3.4,45,0,57701,0,0
423,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5917,0,0
424,8,18,0,False,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,104292,0,0
425,8,17,2,True,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,1,0,10,10.8,0.0,0.0,1.1,55,0,379701,0,0
426,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,525074,0,0
427,8,17,2,True,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,14.6,22.2,34.0,7.1,115,0,2286082,0,0
428,8,17,5,True,2022-08-06T14:00:00Z,4,1,1,90,0,1,0,1,0,0,0,0,0,0,0,23,36.2,52.5,56.0,14.5,120,0,1929156,0,0
429,8,17,1,True,2022-08-06T14:00:00Z,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,50,0,72985,0,0
430,8,17,8,True,2022-08-06T14:00:00Z,4,1,1,90,1,0,0,1,0,0,0,0,0,0,0,27,43.6,0.4,17.0,6.1,50,0,289437,0,0
431,8,17,1,True,2022-08-06T14:00:00Z,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,60,0,28944,0,0
432,8,17,2,True,2022-08-06T14:00:00Z,4,1,1,85,0,0,0,1,0,0,0,0,0,0,0,14,22.4,16.8,9.0,4.8,50,0,62596,0,0
433,8,17,2,True,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,16,19.8,26.9,0.0,4.7,55,0,74064,0,0
434,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,167072,0,0
435,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,66668,0,0
436,8,17,7,True,2022-08-06T14:00:00Z,4,1,1,65,1,0,0,1,0,0,0,1,0,0,0,19,38.4,3.0,53.0,9.4,45,0,40034,0,0
437,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,365,0,0
438,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,204971,0,0
439,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,326746,0,0
440,8,17,1,True,2022-08-06T14:00:00Z,4,1,1,85,0,0,0,1,0,0,0,1,0,0,0,19,16.4,4.0,0.0,2.0,55,0,29440,0,0
441,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,12772,0,0
442,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,11502,0,0
443,8,17,2,True,2022-08-06T14:00:00Z,4,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,8.0,2.7,13.0,2.4,50,0,200747,0,0
444,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,5.0,10.0,1.0,1.6,50,0,55180,0,0
445,8,17,9,True,2022-08-06T14:00:00Z,4,1,1,86,0,2,0,1,0,0,0,0,0,0,1,30,30.6,23.3,24.0,7.8,50,0,53050,0,0
446,8,17,13,True,2022-08-06T14:00:00Z,4,1,1,85,1,1,0,1,0,0,0,0,0,0,3,45,65.8,40.3,47.0,15.3,80,0,470486,0,0
447,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10723,0,0
448,8,17,1,True,2022-08-06T14:00:00Z,4,1,1,24,0,0,0,0,0,0,0,0,0,0,0,6,7.0,8.0,6.0,2.1,55,0,1973469,0,0
449,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,27583,0,0
450,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,41722,0,0
451,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,27621,0,0
452,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,7573,0,0
453,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,16300,0,0
454,8,17,0,True,2022-08-06T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,0,20890,0,0
455,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,28,0,0,0,0,0,0,0,0,0,0,0,5,1.2,0.0,0.0,0.1,50,0,101841,0,0
456,10,13,0,True,2022-08-07T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9008,0,0
457,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,22.0,18.7,0.0,4.1,50,0,266706,0,0
458,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,56,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,22.0,2.0,75,0,393620,0,0
459,10,13,0,True,2022-08-07T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,36776,0,0
460,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,56,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.1,8.0,0.8,55,0,23321,0,0
461,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,8,13.0,0.2,2.0,1.5,45,0,110499,0,0
